SID,DOB,DOT,Age,Sex,Location,Experimenter,Entered by,Language,Exclude,Exclude_reason,Knower_level,Counterbalance,Condition,Task,Trial_number,Task_item,Response,Correct,Counting/Number language,Notes,Exclude Trial,Exclude Trial Reason
11620-E,10/26/15,1/16/20,4.224503765,F,Adventure Days,RMS,RMS,English,0,,CP,B,NEUTRAL,Give_N,9,NA,,HELP,,,,
11620-E,10/26/15,1/16/20,4.224503765,F,Adventure Days,RMS,RMS,English,0,,CP,B,NEUTRAL,Give_N,10,NA,,HELP,,,,
11620-E,10/26/15,1/16/20,4.224503765,F,Adventure Days,RMS,RMS,English,0,,CP,B,NEUTRAL,Give_N,11,NA,,HELP,,,,
11620-E,10/26/15,1/16/20,4.224503765,F,Adventure Days,RMS,RMS,English,0,,CP,B,NEUTRAL,Give_N,12,NA,,HELP,,,,
11620-E,10/26/15,1/16/20,4.224503765,F,Adventure Days,RMS,RMS,English,0,,CP,B,NEUTRAL,Give_N,13,NA,,HELP,,,,
11620-E,10/26/15,1/16/20,4.224503765,F,Adventure Days,RMS,RMS,English,0,,CP,B,NEUTRAL,Give_N,14,NA,,HELP,,,,
11620-E,10/26/15,1/16/20,4.224503765,F,Adventure Days,RMS,RMS,English,0,,CP,B,NEUTRAL,Give_N,15,NA,,HELP,,,,
11620-RK,1/4/15,1/16/20,5.032169747,M,Adventure Days,RMS,RMS,English,0,,CP,A,NEUTRAL,Set-matching,Training,1,1,1,,,,
11620-RK,1/4/15,1/16/20,5.032169747,M,Adventure Days,RMS,RMS,English,0,,CP,A,NEUTRAL,Set-matching,Training,2,2,1,,,,
11620-RK,1/4/15,1/16/20,5.032169747,M,Adventure Days,RMS,RMS,English,0,,CP,A,NEUTRAL,Set-matching,1,3,3,1,,,,
11620-RK,1/4/15,1/16/20,5.032169747,M,Adventure Days,RMS,RMS,English,0,,CP,A,NEUTRAL,Set-matching,2,4,4,1,,,,
11620-RK,1/4/15,1/16/20,5.032169747,M,Adventure Days,RMS,RMS,English,0,,CP,A,NEUTRAL,Set-matching,3,10,11,0,,,,
11620-RK,1/4/15,1/16/20,5.032169747,M,Adventure Days,RMS,RMS,English,0,,CP,A,NEUTRAL,Set-matching,4,6,6,1,,,,
11620-RK,1/4/15,1/16/20,5.032169747,M,Adventure Days,RMS,RMS,English,0,,CP,A,NEUTRAL,Set-matching,5,8,8,1,,,,
11620-RK,1/4/15,1/16/20,5.032169747,M,Adventure Days,RMS,RMS,English,0,,CP,A,NEUTRAL,Set-matching,NA,Neutral-Final Question,"IDK, 10",0,,,,
11620-RK,1/4/15,1/16/20,5.032169747,M,Adventure Days,RMS,RMS,English,0,,CP,A,NEUTRAL,Set-matching,NA,IDK first?,1,0,,,,
11620-RK,1/4/15,1/16/20,5.032169747,M,Adventure Days,RMS,RMS,English,0,,CP,A,NEUTRAL,Set-matching,NA,Memory_check_answer,8,1,,,,
11620-RK,1/4/15,1/16/20,5.032169747,M,Adventure Days,RMS,RMS,English,0,,CP,A,NEUTRAL,Highest count,NA,Raw_string,1-39,NA,NA,,,
11620-RK,1/4/15,1/16/20,5.032169747,M,Adventure Days,RMS,RMS,English,0,,CP,A,NEUTRAL,Highest count,NA,Highest_count,39,HELP,NA,,,
11620-RK,1/4/15,1/16/20,5.032169747,M,Adventure Days,RMS,RMS,English,0,,CP,A,NEUTRAL,Give_N,1,3,3,1,,,,
11620-RK,1/4/15,1/16/20,5.032169747,M,Adventure Days,RMS,RMS,English,0,,CP,A,NEUTRAL,Give_N,2,4,4,1,,,,
11620-RK,1/4/15,1/16/20,5.032169747,M,Adventure Days,RMS,RMS,English,0,,CP,A,NEUTRAL,Give_N,3,5,5,1,,,,
11620-RK,1/4/15,1/16/20,5.032169747,M,Adventure Days,RMS,RMS,English,0,,CP,A,NEUTRAL,Give_N,4,6,6,1,,,,
11620-RK,1/4/15,1/16/20,5.032169747,M,Adventure Days,RMS,RMS,English,0,,CP,A,NEUTRAL,Give_N,5,6,6,1,,,,
11620-RK,1/4/15,1/16/20,5.032169747,M,Adventure Days,RMS,RMS,English,0,,CP,A,NEUTRAL,Give_N,6,NA,,HELP,,,,
11620-RK,1/4/15,1/16/20,5.032169747,M,Adventure Days,RMS,RMS,English,0,,CP,A,NEUTRAL,Give_N,7,NA,,HELP,,,,
11620-RK,1/4/15,1/16/20,5.032169747,M,Adventure Days,RMS,RMS,English,0,,CP,A,NEUTRAL,Give_N,8,NA,,HELP,,,,
11620-RK,1/4/15,1/16/20,5.032169747,M,Adventure Days,RMS,RMS,English,0,,CP,A,NEUTRAL,Give_N,9,NA,,HELP,,,,
11620-RK,1/4/15,1/16/20,5.032169747,M,Adventure Days,RMS,RMS,English,0,,CP,A,NEUTRAL,Give_N,10,NA,,HELP,,,,
11620-RK,1/4/15,1/16/20,5.032169747,M,Adventure Days,RMS,RMS,English,0,,CP,A,NEUTRAL,Give_N,11,NA,,HELP,,,,
11620-RK,1/4/15,1/16/20,5.032169747,M,Adventure Days,RMS,RMS,English,0,,CP,A,NEUTRAL,Give_N,12,NA,,HELP,,,,
11620-RK,1/4/15,1/16/20,5.032169747,M,Adventure Days,RMS,RMS,English,0,,CP,A,NEUTRAL,Give_N,13,NA,,HELP,,,,
11620-RK,1/4/15,1/16/20,5.032169747,M,Adventure Days,RMS,RMS,English,0,,CP,A,NEUTRAL,Give_N,14,NA,,HELP,,,,
11620-RK,1/4/15,1/16/20,5.032169747,M,Adventure Days,RMS,RMS,English,0,,CP,A,NEUTRAL,Give_N,15,NA,,HELP,,,,
11620-EC,8/31/15,1/16/20,4.377823409,F,Adventure Days,RMS,RMS,English,1,Experimenter error,CP,B,NEUTRAL,Set-matching,Training,1,1,1,,,,
11620-EC,8/31/15,1/16/20,4.377823409,F,Adventure Days,RMS,RMS,English,1,Experimenter error,CP,B,NEUTRAL,Set-matching,Training,2,2,1,,,,
11620-EC,8/31/15,1/16/20,4.377823409,F,Adventure Days,RMS,RMS,English,1,Experimenter error,CP,B,NEUTRAL,Set-matching,1,4,4,1,,,,
11620-EC,8/31/15,1/16/20,4.377823409,F,Adventure Days,RMS,RMS,English,1,Experimenter error,CP,B,NEUTRAL,Set-matching,2,3,3,1,,,,
11620-EC,8/31/15,1/16/20,4.377823409,F,Adventure Days,RMS,RMS,English,1,Experimenter error,CP,B,NEUTRAL,Set-matching,3,8,10,0,,,,
11620-EC,8/31/15,1/16/20,4.377823409,F,Adventure Days,RMS,RMS,English,1,Experimenter error,CP,B,NEUTRAL,Set-matching,4,6,5,0,,,,
11620-EC,8/31/15,1/16/20,4.377823409,F,Adventure Days,RMS,RMS,English,1,Experimenter error,CP,B,NEUTRAL,Set-matching,5,10,NA,NA,,,1,No data
11620-EC,8/31/15,1/16/20,4.377823409,F,Adventure Days,RMS,RMS,English,1,Experimenter error,CP,B,NEUTRAL,Set-matching,NA,Neutral-Final Question,"IDK, 21",0,,,,
11620-EC,8/31/15,1/16/20,4.377823409,F,Adventure Days,RMS,RMS,English,1,Experimenter error,CP,B,NEUTRAL,Set-matching,NA,IDK first?,1,0,,,,
11620-EC,8/31/15,1/16/20,4.377823409,F,Adventure Days,RMS,RMS,English,1,Experimenter error,CP,B,NEUTRAL,Set-matching,NA,Memory_check_answer,"4, 10",0,,,,
11620-EC,8/31/15,1/16/20,4.377823409,F,Adventure Days,RMS,RMS,English,1,Experimenter error,CP,B,NEUTRAL,Highest count,NA,Raw_string,"1-11, 13, 18, 14, 22",NA,NA,,,
11620-EC,8/31/15,1/16/20,4.377823409,F,Adventure Days,RMS,RMS,English,1,Experimenter error,CP,B,NEUTRAL,Highest count,NA,Highest_count,11,HELP,NA,,,
11620-EC,8/31/15,1/16/20,4.377823409,F,Adventure Days,RMS,RMS,English,1,Experimenter error,CP,B,NEUTRAL,Give_N,1,3,3,1,1,,,
11620-EC,8/31/15,1/16/20,4.377823409,F,Adventure Days,RMS,RMS,English,1,Experimenter error,CP,B,NEUTRAL,Give_N,2,4,4,1,1,,,
11620-EC,8/31/15,1/16/20,4.377823409,F,Adventure Days,RMS,RMS,English,1,Experimenter error,CP,B,NEUTRAL,Give_N,3,5,5,1,1,,,
11620-EC,8/31/15,1/16/20,4.377823409,F,Adventure Days,RMS,RMS,English,1,Experimenter error,CP,B,NEUTRAL,Give_N,4,6,6,1,1,,,
11620-EC,8/31/15,1/16/20,4.377823409,F,Adventure Days,RMS,RMS,English,1,Experimenter error,CP,B,NEUTRAL,Give_N,5,6,6,1,1,,,
11620-EC,8/31/15,1/16/20,4.377823409,F,Adventure Days,RMS,RMS,English,1,Experimenter error,CP,B,NEUTRAL,Give_N,6,NA,,HELP,,,,
11620-EC,8/31/15,1/16/20,4.377823409,F,Adventure Days,RMS,RMS,English,1,Experimenter error,CP,B,NEUTRAL,Give_N,7,NA,,HELP,,,,
11620-EC,8/31/15,1/16/20,4.377823409,F,Adventure Days,RMS,RMS,English,1,Experimenter error,CP,B,NEUTRAL,Give_N,8,NA,,HELP,,,,
11620-EC,8/31/15,1/16/20,4.377823409,F,Adventure Days,RMS,RMS,English,1,Experimenter error,CP,B,NEUTRAL,Give_N,9,NA,,HELP,,,,
11620-EC,8/31/15,1/16/20,4.377823409,F,Adventure Days,RMS,RMS,English,1,Experimenter error,CP,B,NEUTRAL,Give_N,10,NA,,HELP,,,,
11620-EC,8/31/15,1/16/20,4.377823409,F,Adventure Days,RMS,RMS,English,1,Experimenter error,CP,B,NEUTRAL,Give_N,11,NA,,HELP,,,,
11620-EC,8/31/15,1/16/20,4.377823409,F,Adventure Days,RMS,RMS,English,1,Experimenter error,CP,B,NEUTRAL,Give_N,12,NA,,HELP,,,,
11620-EC,8/31/15,1/16/20,4.377823409,F,Adventure Days,RMS,RMS,English,1,Experimenter error,CP,B,NEUTRAL,Give_N,13,NA,,HELP,,,,
11620-EC,8/31/15,1/16/20,4.377823409,F,Adventure Days,RMS,RMS,English,1,Experimenter error,CP,B,NEUTRAL,Give_N,14,NA,,HELP,,,,
11620-EC,8/31/15,1/16/20,4.377823409,F,Adventure Days,RMS,RMS,English,1,Experimenter error,CP,B,NEUTRAL,Give_N,15,NA,,HELP,,,,
11620-C2,10/17/16,1/16/20,3.247091034,F,Adventure Days,RMS,RMS,English,0,,CP,A,NEUTRAL,Set-matching,Training,1,1,1,,,,
11620-C2,10/17/16,1/16/20,3.247091034,F,Adventure Days,RMS,RMS,English,0,,CP,A,NEUTRAL,Set-matching,Training,2,2,1,,,,
11620-C2,10/17/16,1/16/20,3.247091034,F,Adventure Days,RMS,RMS,English,0,,CP,A,NEUTRAL,Set-matching,1,3,4,0,,,,
11620-C2,10/17/16,1/16/20,3.247091034,F,Adventure Days,RMS,RMS,English,0,,CP,A,NEUTRAL,Set-matching,2,4,5,0,,,,
11620-C2,10/17/16,1/16/20,3.247091034,F,Adventure Days,RMS,RMS,English,0,,CP,A,NEUTRAL,Set-matching,3,10,11,0,,,,
11620-C2,10/17/16,1/16/20,3.247091034,F,Adventure Days,RMS,RMS,English,0,,CP,A,NEUTRAL,Set-matching,4,6,6,1,,,,
11620-C2,10/17/16,1/16/20,3.247091034,F,Adventure Days,RMS,RMS,English,0,,CP,A,NEUTRAL,Set-matching,5,8,9,0,,,,
11620-C2,10/17/16,1/16/20,3.247091034,F,Adventure Days,RMS,RMS,English,0,,CP,A,NEUTRAL,Set-matching,NA,Neutral-Final Question,IDK,0,,,,
11620-C2,10/17/16,1/16/20,3.247091034,F,Adventure Days,RMS,RMS,English,0,,CP,A,NEUTRAL,Set-matching,NA,IDK first?,1,0,,,,
11620-C2,10/17/16,1/16/20,3.247091034,F,Adventure Days,RMS,RMS,English,0,,CP,A,NEUTRAL,Set-matching,NA,Memory_check_answer,8,1,,,,
11620-C2,10/17/16,1/16/20,3.247091034,F,Adventure Days,RMS,RMS,English,0,,CP,A,NEUTRAL,Highest count,NA,Raw_string,"1-9, 6-11, 6-13",NA,NA,,,
11620-C2,10/17/16,1/16/20,3.247091034,F,Adventure Days,RMS,RMS,English,0,,CP,A,NEUTRAL,Highest count,NA,Highest_count,13,HELP,NA,,,
11620-C2,10/17/16,1/16/20,3.247091034,F,Adventure Days,RMS,RMS,English,0,,CP,A,NEUTRAL,Give_N,1,3,3,1,1,,,
11620-C2,10/17/16,1/16/20,3.247091034,F,Adventure Days,RMS,RMS,English,0,,CP,A,NEUTRAL,Give_N,2,4,4,1,1,,,
11620-C2,10/17/16,1/16/20,3.247091034,F,Adventure Days,RMS,RMS,English,0,,CP,A,NEUTRAL,Give_N,3,5,5,1,1,,,
11620-C2,10/17/16,1/16/20,3.247091034,F,Adventure Days,RMS,RMS,English,0,,CP,A,NEUTRAL,Give_N,4,6,6,1,1,,,
11620-C2,10/17/16,1/16/20,3.247091034,F,Adventure Days,RMS,RMS,English,0,,CP,A,NEUTRAL,Give_N,5,6,6,1,1,,,
11620-C2,10/17/16,1/16/20,3.247091034,F,Adventure Days,RMS,RMS,English,0,,CP,A,NEUTRAL,Give_N,6,NA,,HELP,,,,
11620-C2,10/17/16,1/16/20,3.247091034,F,Adventure Days,RMS,RMS,English,0,,CP,A,NEUTRAL,Give_N,7,NA,,HELP,,,,
11620-C2,10/17/16,1/16/20,3.247091034,F,Adventure Days,RMS,RMS,English,0,,CP,A,NEUTRAL,Give_N,8,NA,,HELP,,,,
11620-C2,10/17/16,1/16/20,3.247091034,F,Adventure Days,RMS,RMS,English,0,,CP,A,NEUTRAL,Give_N,9,NA,,HELP,,,,
11620-C2,10/17/16,1/16/20,3.247091034,F,Adventure Days,RMS,RMS,English,0,,CP,A,NEUTRAL,Give_N,10,NA,,HELP,,,,
11620-C2,10/17/16,1/16/20,3.247091034,F,Adventure Days,RMS,RMS,English,0,,CP,A,NEUTRAL,Give_N,11,NA,,HELP,,,,
11620-C2,10/17/16,1/16/20,3.247091034,F,Adventure Days,RMS,RMS,English,0,,CP,A,NEUTRAL,Give_N,12,NA,,HELP,,,,
11620-C2,10/17/16,1/16/20,3.247091034,F,Adventure Days,RMS,RMS,English,0,,CP,A,NEUTRAL,Give_N,13,NA,,HELP,,,,
11620-C2,10/17/16,1/16/20,3.247091034,F,Adventure Days,RMS,RMS,English,0,,CP,A,NEUTRAL,Give_N,14,NA,,HELP,,,,
11620-C2,10/17/16,1/16/20,3.247091034,F,Adventure Days,RMS,RMS,English,0,,CP,A,NEUTRAL,Give_N,15,NA,,HELP,,,,
11620-A2,8/11/15,1/16/20,4.432580424,F,Adventure Days,RMS,RMS,English,0,,CP,A,NEUTRAL,Set-matching,Training,1,1,1,,,,
11620-A2,8/11/15,1/16/20,4.432580424,F,Adventure Days,RMS,RMS,English,0,,CP,A,NEUTRAL,Set-matching,Training,2,2,1,,,,
11620-A2,8/11/15,1/16/20,4.432580424,F,Adventure Days,RMS,RMS,English,0,,CP,A,NEUTRAL,Set-matching,1,3,3,1,,,,
11620-A2,8/11/15,1/16/20,4.432580424,F,Adventure Days,RMS,RMS,English,0,,CP,A,NEUTRAL,Set-matching,2,4,4,1,,,,
11620-A2,8/11/15,1/16/20,4.432580424,F,Adventure Days,RMS,RMS,English,0,,CP,A,NEUTRAL,Set-matching,3,10,15,0,,,,
11620-A2,8/11/15,1/16/20,4.432580424,F,Adventure Days,RMS,RMS,English,0,,CP,A,NEUTRAL,Set-matching,4,6,6,1,,,,
11620-A2,8/11/15,1/16/20,4.432580424,F,Adventure Days,RMS,RMS,English,0,,CP,A,NEUTRAL,Set-matching,5,8,8,1,,,,
11620-A2,8/11/15,1/16/20,4.432580424,F,Adventure Days,RMS,RMS,English,0,,CP,A,NEUTRAL,Set-matching,NA,Neutral-Final Question,IDK,0,,,,
11620-A2,8/11/15,1/16/20,4.432580424,F,Adventure Days,RMS,RMS,English,0,,CP,A,NEUTRAL,Set-matching,NA,IDK first?,1,0,,,,
11620-A2,8/11/15,1/16/20,4.432580424,F,Adventure Days,RMS,RMS,English,0,,CP,A,NEUTRAL,Set-matching,NA,Memory_check_answer,8,0,,,,
11620-A2,8/11/15,1/16/20,4.432580424,F,Adventure Days,RMS,RMS,English,0,,CP,A,NEUTRAL,Highest count,NA,Raw_string,"1-14, 16-29, 29-10",NA,NA,,,
11620-A2,8/11/15,1/16/20,4.432580424,F,Adventure Days,RMS,RMS,English,0,,CP,A,NEUTRAL,Highest count,NA,Highest_count,29,HELP,NA,,,
11620-A2,8/11/15,1/16/20,4.432580424,F,Adventure Days,RMS,RMS,English,0,,CP,A,NEUTRAL,Give_N,1,3,3,1,,,,
11620-A2,8/11/15,1/16/20,4.432580424,F,Adventure Days,RMS,RMS,English,0,,CP,A,NEUTRAL,Give_N,2,4,4,1,1,,,
11620-A2,8/11/15,1/16/20,4.432580424,F,Adventure Days,RMS,RMS,English,0,,CP,A,NEUTRAL,Give_N,3,5,5,1,1,,,
11620-A2,8/11/15,1/16/20,4.432580424,F,Adventure Days,RMS,RMS,English,0,,CP,A,NEUTRAL,Give_N,4,6,6,1,1,,,
11620-A2,8/11/15,1/16/20,4.432580424,F,Adventure Days,RMS,RMS,English,0,,CP,A,NEUTRAL,Give_N,5,6,6,1,1,,,
11620-A2,8/11/15,1/16/20,4.432580424,F,Adventure Days,RMS,RMS,English,0,,CP,A,NEUTRAL,Give_N,6,NA,,HELP,,,,
11620-A2,8/11/15,1/16/20,4.432580424,F,Adventure Days,RMS,RMS,English,0,,CP,A,NEUTRAL,Give_N,7,NA,,HELP,,,,
11620-A2,8/11/15,1/16/20,4.432580424,F,Adventure Days,RMS,RMS,English,0,,CP,A,NEUTRAL,Give_N,8,NA,,HELP,,,,
11620-A2,8/11/15,1/16/20,4.432580424,F,Adventure Days,RMS,RMS,English,0,,CP,A,NEUTRAL,Give_N,9,NA,,HELP,,,,
11620-A2,8/11/15,1/16/20,4.432580424,F,Adventure Days,RMS,RMS,English,0,,CP,A,NEUTRAL,Give_N,10,NA,,HELP,,,,
11620-A2,8/11/15,1/16/20,4.432580424,F,Adventure Days,RMS,RMS,English,0,,CP,A,NEUTRAL,Give_N,11,NA,,HELP,,,,
11620-A2,8/11/15,1/16/20,4.432580424,F,Adventure Days,RMS,RMS,English,0,,CP,A,NEUTRAL,Give_N,12,NA,,HELP,,,,
11620-A2,8/11/15,1/16/20,4.432580424,F,Adventure Days,RMS,RMS,English,0,,CP,A,NEUTRAL,Give_N,13,NA,,HELP,,,,
11620-A2,8/11/15,1/16/20,4.432580424,F,Adventure Days,RMS,RMS,English,0,,CP,A,NEUTRAL,Give_N,14,NA,,HELP,,,,
11620-A2,8/11/15,1/16/20,4.432580424,F,Adventure Days,RMS,RMS,English,0,,CP,A,NEUTRAL,Give_N,15,NA,,HELP,,,,
11620-J,6/12/15,1/16/20,4.596851472,M,Adventure Days,RMS,RMS,English,0,,CP,A,NEUTRAL,Set-matching,Training,1,1,1,,,,
11620-J,6/12/15,1/16/20,4.596851472,M,Adventure Days,RMS,RMS,English,0,,CP,A,NEUTRAL,Set-matching,Training,2,2,1,,,,
11620-J,6/12/15,1/16/20,4.596851472,M,Adventure Days,RMS,RMS,English,0,,CP,A,NEUTRAL,Set-matching,1,3,3,1,,,,
11620-J,6/12/15,1/16/20,4.596851472,M,Adventure Days,RMS,RMS,English,0,,CP,A,NEUTRAL,Set-matching,2,4,4,1,,,,
11620-J,6/12/15,1/16/20,4.596851472,M,Adventure Days,RMS,RMS,English,0,,CP,A,NEUTRAL,Set-matching,3,10,9,0,,,,
11620-J,6/12/15,1/16/20,4.596851472,M,Adventure Days,RMS,RMS,English,0,,CP,A,NEUTRAL,Set-matching,4,6,6,1,,,,
11620-J,6/12/15,1/16/20,4.596851472,M,Adventure Days,RMS,RMS,English,0,,CP,A,NEUTRAL,Set-matching,5,8,9,0,,,,
11620-J,6/12/15,1/16/20,4.596851472,M,Adventure Days,RMS,RMS,English,0,,CP,A,NEUTRAL,Set-matching,NA,Neutral-Final Question,IDK,0,,,,
11620-J,6/12/15,1/16/20,4.596851472,M,Adventure Days,RMS,RMS,English,0,,CP,A,NEUTRAL,Set-matching,NA,IDK first?,1,0,,,,
11620-J,6/12/15,1/16/20,4.596851472,M,Adventure Days,RMS,RMS,English,0,,CP,A,NEUTRAL,Set-matching,NA,Memory_check_answer,8,0,,,,
11620-J,6/12/15,1/16/20,4.596851472,M,Adventure Days,RMS,RMS,English,0,,CP,A,NEUTRAL,Highest count,NA,Raw_string,"1-10, 11-39, 50",NA,NA,,,
11620-J,6/12/15,1/16/20,4.596851472,M,Adventure Days,RMS,RMS,English,0,,CP,A,NEUTRAL,Highest count,NA,Highest_count,39,HELP,NA,,,
11620-J,6/12/15,1/16/20,4.596851472,M,Adventure Days,RMS,RMS,English,0,,CP,A,NEUTRAL,Give_N,1,3,3,1,,,,
11620-J,6/12/15,1/16/20,4.596851472,M,Adventure Days,RMS,RMS,English,0,,CP,A,NEUTRAL,Give_N,2,4,4,1,,,,
11620-J,6/12/15,1/16/20,4.596851472,M,Adventure Days,RMS,RMS,English,0,,CP,A,NEUTRAL,Give_N,3,5,5,1,,,,
11620-J,6/12/15,1/16/20,4.596851472,M,Adventure Days,RMS,RMS,English,0,,CP,A,NEUTRAL,Give_N,4,6,6,1,,,,
11620-J,6/12/15,1/16/20,4.596851472,M,Adventure Days,RMS,RMS,English,0,,CP,A,NEUTRAL,Give_N,5,6,6,1,,,,
11620-J,6/12/15,1/16/20,4.596851472,M,Adventure Days,RMS,RMS,English,0,,CP,A,NEUTRAL,Give_N,6,NA,,HELP,,,,
11620-J,6/12/15,1/16/20,4.596851472,M,Adventure Days,RMS,RMS,English,0,,CP,A,NEUTRAL,Give_N,7,NA,,HELP,,,,
11620-J,6/12/15,1/16/20,4.596851472,M,Adventure Days,RMS,RMS,English,0,,CP,A,NEUTRAL,Give_N,8,NA,,HELP,,,,
11620-J,6/12/15,1/16/20,4.596851472,M,Adventure Days,RMS,RMS,English,0,,CP,A,NEUTRAL,Give_N,9,NA,,HELP,,,,
11620-J,6/12/15,1/16/20,4.596851472,M,Adventure Days,RMS,RMS,English,0,,CP,A,NEUTRAL,Give_N,10,NA,,HELP,,,,
11620-J,6/12/15,1/16/20,4.596851472,M,Adventure Days,RMS,RMS,English,0,,CP,A,NEUTRAL,Give_N,11,NA,,HELP,,,,
11620-J,6/12/15,1/16/20,4.596851472,M,Adventure Days,RMS,RMS,English,0,,CP,A,NEUTRAL,Give_N,12,NA,,HELP,,,,
11620-J,6/12/15,1/16/20,4.596851472,M,Adventure Days,RMS,RMS,English,0,,CP,A,NEUTRAL,Give_N,13,NA,,HELP,,,,
11620-J,6/12/15,1/16/20,4.596851472,M,Adventure Days,RMS,RMS,English,0,,CP,A,NEUTRAL,Give_N,14,NA,,HELP,,,,
11620-J,6/12/15,1/16/20,4.596851472,M,Adventure Days,RMS,RMS,English,0,,CP,A,NEUTRAL,Give_N,15,NA,,HELP,,,,
11620-A,1/4/15,1/16/20,5.032169747,M,Adventure Days,RMS,RMS,English,0,,CP,B,NEUTRAL,Set-matching,Training,1,1,1,,,,
11620-A,1/4/15,1/16/20,5.032169747,M,Adventure Days,RMS,RMS,English,0,,CP,B,NEUTRAL,Set-matching,Training,2,2,1,,,,
11620-A,1/4/15,1/16/20,5.032169747,M,Adventure Days,RMS,RMS,English,0,,CP,B,NEUTRAL,Set-matching,1,4,4,1,,,,
11620-A,1/4/15,1/16/20,5.032169747,M,Adventure Days,RMS,RMS,English,0,,CP,B,NEUTRAL,Set-matching,2,3,3,1,,,,
11620-A,1/4/15,1/16/20,5.032169747,M,Adventure Days,RMS,RMS,English,0,,CP,B,NEUTRAL,Set-matching,3,8,11,0,,,,
11620-A,1/4/15,1/16/20,5.032169747,M,Adventure Days,RMS,RMS,English,0,,CP,B,NEUTRAL,Set-matching,4,6,7,0,,,,
11620-A,1/4/15,1/16/20,5.032169747,M,Adventure Days,RMS,RMS,English,0,,CP,B,NEUTRAL,Set-matching,5,10,13,0,,,,
11620-A,1/4/15,1/16/20,5.032169747,M,Adventure Days,RMS,RMS,English,0,,CP,B,NEUTRAL,Set-matching,NA,Neutral-Final Question,10,1,,,,
11620-A,1/4/15,1/16/20,5.032169747,M,Adventure Days,RMS,RMS,English,0,,CP,B,NEUTRAL,Set-matching,NA,IDK first?,0,0,,,,
11620-A,1/4/15,1/16/20,5.032169747,M,Adventure Days,RMS,RMS,English,0,,CP,B,NEUTRAL,Set-matching,NA,Memory_check_answer,10,1,,,,
11620-A,1/4/15,1/16/20,5.032169747,M,Adventure Days,RMS,RMS,English,0,,CP,B,NEUTRAL,Highest count,NA,Raw_string,"1-10, 12",NA,NA,,,
11620-A,1/4/15,1/16/20,5.032169747,M,Adventure Days,RMS,RMS,English,0,,CP,B,NEUTRAL,Highest count,NA,Highest_count,10,HELP,NA,,,
11620-A,1/4/15,1/16/20,5.032169747,M,Adventure Days,RMS,RMS,English,0,,CP,B,NEUTRAL,Give_N,1,3,3,1,,,,
11620-A,1/4/15,1/16/20,5.032169747,M,Adventure Days,RMS,RMS,English,0,,CP,B,NEUTRAL,Give_N,2,4,4,1,,,,
11620-A,1/4/15,1/16/20,5.032169747,M,Adventure Days,RMS,RMS,English,0,,CP,B,NEUTRAL,Give_N,3,5,5,1,,,,
11620-A,1/4/15,1/16/20,5.032169747,M,Adventure Days,RMS,RMS,English,0,,CP,B,NEUTRAL,Give_N,4,6,6,1,,,,
11620-A,1/4/15,1/16/20,5.032169747,M,Adventure Days,RMS,RMS,English,0,,CP,B,NEUTRAL,Give_N,5,6,6,1,,,,
11620-A,1/4/15,1/16/20,5.032169747,M,Adventure Days,RMS,RMS,English,0,,CP,B,NEUTRAL,Give_N,6,NA,,HELP,,,,
11620-A,1/4/15,1/16/20,5.032169747,M,Adventure Days,RMS,RMS,English,0,,CP,B,NEUTRAL,Give_N,7,NA,,HELP,,,,
11620-A,1/4/15,1/16/20,5.032169747,M,Adventure Days,RMS,RMS,English,0,,CP,B,NEUTRAL,Give_N,8,NA,,HELP,,,,
11620-A,1/4/15,1/16/20,5.032169747,M,Adventure Days,RMS,RMS,English,0,,CP,B,NEUTRAL,Give_N,9,NA,,HELP,,,,
11620-A,1/4/15,1/16/20,5.032169747,M,Adventure Days,RMS,RMS,English,0,,CP,B,NEUTRAL,Give_N,10,NA,,HELP,,,,
11620-A,1/4/15,1/16/20,5.032169747,M,Adventure Days,RMS,RMS,English,0,,CP,B,NEUTRAL,Give_N,11,NA,,HELP,,,,
11620-A,1/4/15,1/16/20,5.032169747,M,Adventure Days,RMS,RMS,English,0,,CP,B,NEUTRAL,Give_N,12,NA,,HELP,,,,
11620-A,1/4/15,1/16/20,5.032169747,M,Adventure Days,RMS,RMS,English,0,,CP,B,NEUTRAL,Give_N,13,NA,,HELP,,,,
11620-A,1/4/15,1/16/20,5.032169747,M,Adventure Days,RMS,RMS,English,0,,CP,B,NEUTRAL,Give_N,14,NA,,HELP,,,,
11620-A,1/4/15,1/16/20,5.032169747,M,Adventure Days,RMS,RMS,English,0,,CP,B,NEUTRAL,Give_N,15,NA,,HELP,,,,
121919-W,2/10/14,12/19/19,5.853524983,M,Birch,RMS,RMS,English,1,Out of age range,CP,A,NEUTRAL,Set-matching,Training,1,1,1,,,,
121919-W,2/10/14,12/19/19,5.853524983,M,Birch,RMS,RMS,English,1,Out of age range,CP,A,NEUTRAL,Set-matching,Training,2,2,1,,,,
121919-W,2/10/14,12/19/19,5.853524983,M,Birch,RMS,RMS,English,1,Out of age range,CP,A,NEUTRAL,Set-matching,1,3,3,1,,,,
121919-W,2/10/14,12/19/19,5.853524983,M,Birch,RMS,RMS,English,1,Out of age range,CP,A,NEUTRAL,Set-matching,2,4,4,1,,,,
121919-W,2/10/14,12/19/19,5.853524983,M,Birch,RMS,RMS,English,1,Out of age range,CP,A,NEUTRAL,Set-matching,3,10,10,1,,,,
