SID,Age,Sex,Language,Exclude,Exclude_reason,Knower_level,Condition,Task,Trial_number,Task_item,Response,Correct,Counting/Number language,Notes,Counting_validate,Num_lang
one-one_161,3.879534565,M,English,1,missing 1 board ,CP,NONIDENTICAL,Orthogonal,5,6,6,1,1,"4,5,6",1,0
one-one_161,3.879534565,M,English,1,missing 1 board ,CP,NONIDENTICAL,How Many,NA,10 - Score,3,NA,NA,,,
one-one_161,3.879534565,M,English,1,missing 1 board ,CP,NONIDENTICAL,How Many,NA,10 - Num_counted_to,10,1,NA,,,
one-one_161,3.879534565,M,English,1,missing 1 board ,CP,NONIDENTICAL,How Many,NA,10 - Answer_how_many,10,1,NA,,,
one-one_161,3.879534565,M,English,1,missing 1 board ,CP,NONIDENTICAL,How Many,NA,10 - Num_objects_correctly_counted,10,NA,NA,,,
one-one_161,3.879534565,M,English,1,missing 1 board ,CP,NONIDENTICAL,How Many,NA,8 - Score,3,NA,NA,,,
one-one_161,3.879534565,M,English,1,missing 1 board ,CP,NONIDENTICAL,How Many,NA,8 - Num_counted_to,8,1,NA,,,
one-one_161,3.879534565,M,English,1,missing 1 board ,CP,NONIDENTICAL,How Many,NA,8 - Answer_how_many,8,0,NA,,,
one-one_161,3.879534565,M,English,1,missing 1 board ,CP,NONIDENTICAL,How Many,NA,8 - Num_objects_correctly_counted,8,NA,NA,,,
one-one_161,3.879534565,M,English,1,missing 1 board ,CP,NONIDENTICAL,Highest count,NA,Raw_string,19-Jan,NA,NA,,,
one-one_161,3.879534565,M,English,1,missing 1 board ,CP,NONIDENTICAL,Highest count,NA,Highest_count,19,NA,NA,No video ,,
one-one_161,3.879534565,M,English,1,missing 1 board ,CP,NONIDENTICAL,Give_N,1,3,3,1,1,,,
one-one_161,3.879534565,M,English,1,missing 1 board ,CP,NONIDENTICAL,Give_N,2,4,4,1,1,,,
one-one_161,3.879534565,M,English,1,missing 1 board ,CP,NONIDENTICAL,Give_N,3,5,5,1,1,,,
one-one_161,3.879534565,M,English,1,missing 1 board ,CP,NONIDENTICAL,Give_N,4,6,6,1,1,,,
one-one_161,3.879534565,M,English,1,missing 1 board ,CP,NONIDENTICAL,Give_N,5,6,6,1,1,,,
one-one_161,3.879534565,M,English,1,missing 1 board ,CP,NONIDENTICAL,Give_N,6,6,6,1,1,,,
one-one_161,3.879534565,M,English,1,missing 1 board ,CP,NONIDENTICAL,Give_N,7,NA,NA,NA,,,,
one-one_161,3.879534565,M,English,1,missing 1 board ,CP,NONIDENTICAL,Give_N,8,NA,NA,NA,,,,
one-one_161,3.879534565,M,English,1,missing 1 board ,CP,NONIDENTICAL,Give_N,9,NA,NA,NA,,,,
one-one_161,3.879534565,M,English,1,missing 1 board ,CP,NONIDENTICAL,Give_N,10,NA,NA,NA,,,,
one-one_161,3.879534565,M,English,1,missing 1 board ,CP,NONIDENTICAL,Give_N,11,NA,NA,NA,,,,
one-one_161,3.879534565,M,English,1,missing 1 board ,CP,NONIDENTICAL,Give_N,12,NA,NA,NA,,,,
one-one_161,3.879534565,M,English,1,missing 1 board ,CP,NONIDENTICAL,Give_N,13,NA,NA,NA,,,,
one-one_161,3.879534565,M,English,1,missing 1 board ,CP,NONIDENTICAL,Give_N,14,NA,NA,NA,,,,
one-one_161,3.879534565,M,English,1,missing 1 board ,CP,NONIDENTICAL,Give_N,15,NA,NA,NA,,,,
one-one_162,4.325804244,M,English,0,,CP,NONIDENTICAL,Parallel,Training,1,1,1,0,,,
one-one_162,4.325804244,M,English,0,,CP,NONIDENTICAL,Parallel,Training,2,2,1,0,,,
one-one_162,4.325804244,M,English,0,,CP,NONIDENTICAL,Parallel,1,3,3,1,0,,,
one-one_162,4.325804244,M,English,0,,CP,NONIDENTICAL,Parallel,2,4,4,1,0,,,
one-one_162,4.325804244,M,English,0,,CP,NONIDENTICAL,Parallel,3,10,10,1,0,,,
one-one_162,4.325804244,M,English,0,,CP,NONIDENTICAL,Parallel,4,8,8,1,0,,,
one-one_162,4.325804244,M,English,0,,CP,NONIDENTICAL,Parallel,5,6,6,1,0,,,
one-one_162,4.325804244,M,English,0,,CP,NONIDENTICAL,Orthogonal,Training,1,1,1,0,,,
one-one_162,4.325804244,M,English,0,,CP,NONIDENTICAL,Orthogonal,Training,2,2,1,0,,,
one-one_162,4.325804244,M,English,0,,CP,NONIDENTICAL,Orthogonal,1,4,4,1,0,,,
one-one_162,4.325804244,M,English,0,,CP,NONIDENTICAL,Orthogonal,2,3,3,1,0,,,
one-one_162,4.325804244,M,English,0,,CP,NONIDENTICAL,Orthogonal,3,8,8,1,0,,,
one-one_162,4.325804244,M,English,0,,CP,NONIDENTICAL,Orthogonal,4,10,11,0,0,said this is hard,0,0
one-one_162,4.325804244,M,English,0,,CP,NONIDENTICAL,Orthogonal,5,6,6,1,0,,,
one-one_162,4.325804244,M,English,0,,CP,NONIDENTICAL,How Many,NA,10 - Score,3,NA,NA,,,
one-one_162,4.325804244,M,English,0,,CP,NONIDENTICAL,How Many,NA,10 - Num_counted_to,10,1,NA,,,
one-one_162,4.325804244,M,English,0,,CP,NONIDENTICAL,How Many,NA,10 - Answer_how_many,10,1,NA,,,
one-one_162,4.325804244,M,English,0,,CP,NONIDENTICAL,How Many,NA,10 - Num_objects_correctly_counted,10,NA,NA,,,
one-one_162,4.325804244,M,English,0,,CP,NONIDENTICAL,How Many,NA,8 - Score,3,NA,NA,,,
one-one_162,4.325804244,M,English,0,,CP,NONIDENTICAL,How Many,NA,8 - Num_counted_to,8,1,NA,,,
one-one_162,4.325804244,M,English,0,,CP,NONIDENTICAL,How Many,NA,8 - Answer_how_many,8,0,NA,,,
one-one_162,4.325804244,M,English,0,,CP,NONIDENTICAL,How Many,NA,8 - Num_objects_correctly_counted,8,NA,NA,,,
one-one_162,4.325804244,M,English,0,,CP,NONIDENTICAL,Highest count,NA,Raw_string,19-Jan,NA,NA,,,
one-one_162,4.325804244,M,English,0,,CP,NONIDENTICAL,Highest count,NA,Highest_count,19,NA,NA,No video,,
one-one_162,4.325804244,M,English,0,,CP,NONIDENTICAL,Give_N,1,3,3,1,1,,,
one-one_162,4.325804244,M,English,0,,CP,NONIDENTICAL,Give_N,2,4,4,1,1,,,
one-one_162,4.325804244,M,English,0,,CP,NONIDENTICAL,Give_N,3,5,5,1,1,,,
one-one_162,4.325804244,M,English,0,,CP,NONIDENTICAL,Give_N,4,6,6,1,1,,,
one-one_162,4.325804244,M,English,0,,CP,NONIDENTICAL,Give_N,5,6,6,1,1,,,
one-one_162,4.325804244,M,English,0,,CP,NONIDENTICAL,Give_N,6,6,6,1,1,,,
one-one_162,4.325804244,M,English,0,,CP,NONIDENTICAL,Give_N,7,6,6,1,1,,,
one-one_162,4.325804244,M,English,0,,CP,NONIDENTICAL,Give_N,8,NA,NA,NA,,,,
one-one_162,4.325804244,M,English,0,,CP,NONIDENTICAL,Give_N,9,NA,NA,NA,,,,
one-one_162,4.325804244,M,English,0,,CP,NONIDENTICAL,Give_N,10,NA,NA,NA,,,,
one-one_162,4.325804244,M,English,0,,CP,NONIDENTICAL,Give_N,11,NA,NA,NA,,,,
one-one_162,4.325804244,M,English,0,,CP,NONIDENTICAL,Give_N,12,NA,NA,NA,,,,
one-one_162,4.325804244,M,English,0,,CP,NONIDENTICAL,Give_N,13,NA,NA,NA,,,,
one-one_162,4.325804244,M,English,0,,CP,NONIDENTICAL,Give_N,14,NA,NA,NA,,,,
one-one_162,4.325804244,M,English,0,,CP,NONIDENTICAL,Give_N,15,NA,NA,NA,,,,
one-one_163,4.043805613,F,English,1,missinf fish on 8 and 10 board,CP,NONIDENTICAL,Parallel,Training,1,1,1,0,,,
one-one_163,4.043805613,F,English,1,missinf fish on 8 and 10 board,CP,NONIDENTICAL,Parallel,Training,2,2,1,0,feedback,0,0
one-one_163,4.043805613,F,English,1,missinf fish on 8 and 10 board,CP,NONIDENTICAL,Parallel,1,3,3,1,0,,,
one-one_163,4.043805613,F,English,1,missinf fish on 8 and 10 board,CP,NONIDENTICAL,Parallel,2,4,4,1,0,,,
one-one_163,4.043805613,F,English,1,missinf fish on 8 and 10 board,CP,NONIDENTICAL,Parallel,3,10,10,1,0,,,
one-one_163,4.043805613,F,English,1,missinf fish on 8 and 10 board,CP,NONIDENTICAL,Parallel,4,8,8,1,0,,,
one-one_163,4.043805613,F,English,1,missinf fish on 8 and 10 board,CP,NONIDENTICAL,Parallel,5,6,6,1,0,,,
one-one_163,4.043805613,F,English,1,missinf fish on 8 and 10 board,CP,NONIDENTICAL,Orthogonal,Training,1,1,1,0,,,
one-one_163,4.043805613,F,English,1,missinf fish on 8 and 10 board,CP,NONIDENTICAL,Orthogonal,Training,2,2,1,0,,,
one-one_163,4.043805613,F,English,1,missinf fish on 8 and 10 board,CP,NONIDENTICAL,Orthogonal,1,4,6,0,0,,,
one-one_163,4.043805613,F,English,1,missinf fish on 8 and 10 board,CP,NONIDENTICAL,Orthogonal,2,3,3,1,0,,,
one-one_163,4.043805613,F,English,1,missinf fish on 8 and 10 board,CP,NONIDENTICAL,Orthogonal,3,8,NA,NA,0,,,
one-one_163,4.043805613,F,English,1,missinf fish on 8 and 10 board,CP,NONIDENTICAL,Orthogonal,4,10,NA,NA,0,,,
one-one_163,4.043805613,F,English,1,missinf fish on 8 and 10 board,CP,NONIDENTICAL,Orthogonal,5,6,NA,NA,0,,,
one-one_163,4.043805613,F,English,1,missinf fish on 8 and 10 board,CP,NONIDENTICAL,How Many,NA,10 - Score,3,NA,NA,,,
one-one_163,4.043805613,F,English,1,missinf fish on 8 and 10 board,CP,NONIDENTICAL,How Many,NA,10 - Num_counted_to,10,1,NA,,,
one-one_163,4.043805613,F,English,1,missinf fish on 8 and 10 board,CP,NONIDENTICAL,How Many,NA,10 - Answer_how_many,10,1,NA,,,
one-one_163,4.043805613,F,English,1,missinf fish on 8 and 10 board,CP,NONIDENTICAL,How Many,NA,10 - Num_objects_correctly_counted,10,NA,NA,,,
one-one_163,4.043805613,F,English,1,missinf fish on 8 and 10 board,CP,NONIDENTICAL,How Many,NA,8 - Score,NA,NA,NA,,,
one-one_163,4.043805613,F,English,1,missinf fish on 8 and 10 board,CP,NONIDENTICAL,How Many,NA,8 - Num_counted_to,NA,0,NA,,,
one-one_163,4.043805613,F,English,1,missinf fish on 8 and 10 board,CP,NONIDENTICAL,How Many,NA,8 - Answer_how_many,NA,0,NA,,,
one-one_163,4.043805613,F,English,1,missinf fish on 8 and 10 board,CP,NONIDENTICAL,How Many,NA,8 - Num_objects_correctly_counted,NA,NA,NA,,,
one-one_163,4.043805613,F,English,1,missinf fish on 8 and 10 board,CP,NONIDENTICAL,Highest count,NA,Raw_string,20-Jan,NA,NA,,,
one-one_163,4.043805613,F,English,1,missinf fish on 8 and 10 board,CP,NONIDENTICAL,Highest count,NA,Highest_count,20,NA,NA,No video,,
one-one_163,4.043805613,F,English,1,missinf fish on 8 and 10 board,CP,NONIDENTICAL,Give_N,1,3,3,1,1,,,
one-one_163,4.043805613,F,English,1,missinf fish on 8 and 10 board,CP,NONIDENTICAL,Give_N,2,4,4,1,1,,,
one-one_163,4.043805613,F,English,1,missinf fish on 8 and 10 board,CP,NONIDENTICAL,Give_N,3,5,5,1,1,,,
one-one_163,4.043805613,F,English,1,missinf fish on 8 and 10 board,CP,NONIDENTICAL,Give_N,4,6,6,1,1,,,
one-one_163,4.043805613,F,English,1,missinf fish on 8 and 10 board,CP,NONIDENTICAL,Give_N,5,NA,NA,NA,,,,
one-one_163,4.043805613,F,English,1,missinf fish on 8 and 10 board,CP,NONIDENTICAL,Give_N,6,NA,NA,NA,,,,
one-one_163,4.043805613,F,English,1,missinf fish on 8 and 10 board,CP,NONIDENTICAL,Give_N,7,NA,NA,NA,,,,
one-one_163,4.043805613,F,English,1,missinf fish on 8 and 10 board,CP,NONIDENTICAL,Give_N,8,NA,NA,NA,,,,
one-one_163,4.043805613,F,English,1,missinf fish on 8 and 10 board,CP,NONIDENTICAL,Give_N,9,NA,NA,NA,,,,
one-one_163,4.043805613,F,English,1,missinf fish on 8 and 10 board,CP,NONIDENTICAL,Give_N,10,NA,NA,NA,,,,
one-one_163,4.043805613,F,English,1,missinf fish on 8 and 10 board,CP,NONIDENTICAL,Give_N,11,NA,NA,NA,,,,
one-one_163,4.043805613,F,English,1,missinf fish on 8 and 10 board,CP,NONIDENTICAL,Give_N,12,NA,NA,NA,,,,
one-one_163,4.043805613,F,English,1,missinf fish on 8 and 10 board,CP,NONIDENTICAL,Give_N,13,NA,NA,NA,,,,
one-one_163,4.043805613,F,English,1,missinf fish on 8 and 10 board,CP,NONIDENTICAL,Give_N,14,NA,NA,NA,,,,
one-one_163,4.043805613,F,English,1,missinf fish on 8 and 10 board,CP,NONIDENTICAL,Give_N,15,NA,NA,NA,,,,
one-one_164,4.413415469,F,English,0,,CP,NONIDENTICAL,Parallel,Training,1,10,0,0,gave feedback to show correct match,0,0
one-one_164,4.413415469,F,English,0,,CP,NONIDENTICAL,Parallel,Training,2,2,1,0,,,
one-one_164,4.413415469,F,English,0,,CP,NONIDENTICAL,Parallel,1,3,3,1,0,,,
one-one_164,4.413415469,F,English,0,,CP,NONIDENTICAL,Parallel,2,4,4,1,1,counted all fish after placing them ,1,0
one-one_164,4.413415469,F,English,0,,CP,NONIDENTICAL,Parallel,3,10,7,0,0,,,
one-one_164,4.413415469,F,English,0,,CP,NONIDENTICAL,Parallel,4,8,8,1,0,,,
one-one_164,4.413415469,F,English,0,,CP,NONIDENTICAL,Parallel,5,6,6,1,1,"couted as placed fish, counted all fish after finished placing hers",1,0
one-one_164,4.413415469,F,English,0,,CP,NONIDENTICAL,Orthogonal,Training,1,1,1,0,,,
one-one_164,4.413415469,F,English,0,,CP,NONIDENTICAL,Orthogonal,Training,2,2,1,0,,,
one-one_164,4.413415469,F,English,0,,CP,NONIDENTICAL,Orthogonal,1,4,5,0,0,,,
one-one_164,4.413415469,F,English,0,,CP,NONIDENTICAL,Orthogonal,2,3,3,1,1,counted as placed fish ,1,0
one-one_164,4.413415469,F,English,0,,CP,NONIDENTICAL,Orthogonal,3,8,7,0,0,,,
one-one_164,4.413415469,F,English,0,,CP,NONIDENTICAL,Orthogonal,4,10,9,0,1,counted as placed some fish ,1,0
one-one_164,4.413415469,F,English,0,,CP,NONIDENTICAL,Orthogonal,5,6,8,0,0,,,
one-one_164,4.413415469,F,English,0,,CP,NONIDENTICAL,How Many,NA,10 - Score,3,NA,NA,,,
one-one_164,4.413415469,F,English,0,,CP,NONIDENTICAL,How Many,NA,10 - Num_counted_to,10,1,NA,,,
one-one_164,4.413415469,F,English,0,,CP,NONIDENTICAL,How Many,NA,10 - Answer_how_many,10,1,NA,,,
one-one_164,4.413415469,F,English,0,,CP,NONIDENTICAL,How Many,NA,10 - Num_objects_correctly_counted,10,NA,NA,,,
one-one_164,4.413415469,F,English,0,,CP,NONIDENTICAL,How Many,NA,8 - Score,1,NA,NA,,,
one-one_164,4.413415469,F,English,0,,CP,NONIDENTICAL,How Many,NA,8 - Num_counted_to,9,0,NA,,,
one-one_164,4.413415469,F,English,0,,CP,NONIDENTICAL,How Many,NA,8 - Answer_how_many,9,0,NA,,,
one-one_164,4.413415469,F,English,0,,CP,NONIDENTICAL,How Many,NA,8 - Num_objects_correctly_counted,8,NA,NA,,,
one-one_164,4.413415469,F,English,0,,CP,NONIDENTICAL,Highest count,NA,Raw_string,"1-13, 17-19",NA,NA,,,
one-one_164,4.413415469,F,English,0,,CP,NONIDENTICAL,Highest count,NA,Highest_count,13,NA,NA,No video ,,
one-one_164,4.413415469,F,English,0,,CP,NONIDENTICAL,Give_N,1,3,3,1,1,,,
one-one_164,4.413415469,F,English,0,,CP,NONIDENTICAL,Give_N,2,4,4,1,1,,,
one-one_164,4.413415469,F,English,0,,CP,NONIDENTICAL,Give_N,3,5,5,1,1,,,
one-one_164,4.413415469,F,English,0,,CP,NONIDENTICAL,Give_N,4,6,6,1,1,,,
one-one_164,4.413415469,F,English,0,,CP,NONIDENTICAL,Give_N,5,6,6,1,1,,,
one-one_164,4.413415469,F,English,0,,CP,NONIDENTICAL,Give_N,6,NA,NA,NA,,,,
one-one_164,4.413415469,F,English,0,,CP,NONIDENTICAL,Give_N,7,NA,NA,NA,,,,
one-one_164,4.413415469,F,English,0,,CP,NONIDENTICAL,Give_N,8,NA,NA,NA,,,,
one-one_164,4.413415469,F,English,0,,CP,NONIDENTICAL,Give_N,9,NA,NA,NA,,,,
one-one_164,4.413415469,F,English,0,,CP,NONIDENTICAL,Give_N,10,NA,NA,NA,,,,
one-one_164,4.413415469,F,English,0,,CP,NONIDENTICAL,Give_N,11,NA,NA,NA,,,,
one-one_164,4.413415469,F,English,0,,CP,NONIDENTICAL,Give_N,12,NA,NA,NA,,,,
one-one_164,4.413415469,F,English,0,,CP,NONIDENTICAL,Give_N,13,NA,NA,NA,,,,
one-one_164,4.413415469,F,English,0,,CP,NONIDENTICAL,Give_N,14,NA,NA,NA,,,,
one-one_164,4.413415469,F,English,0,,CP,NONIDENTICAL,Give_N,15,NA,NA,NA,,,,
one-one_165,3.947980835,M,English,0,,CP,NONIDENTICAL,Parallel,Training,1,1,1,0,,,
one-one_165,3.947980835,M,English,0,,CP,NONIDENTICAL,Parallel,Training,2,2,1,0,,,
one-one_165,3.947980835,M,English,0,,CP,NONIDENTICAL,Parallel,1,3,3,1,1,counted as placed fish ,1,0
one-one_165,3.947980835,M,English,0,,CP,NONIDENTICAL,Parallel,2,4,4,1,0,,,
one-one_165,3.947980835,M,English,0,,CP,NONIDENTICAL,Parallel,3,10,11,0,0,,,
one-one_165,3.947980835,M,English,0,,CP,NONIDENTICAL,Parallel,4,8,8,1,0,,,
one-one_165,3.947980835,M,English,0,,CP,NONIDENTICAL,Parallel,5,6,6,1,0,,,
one-one_165,3.947980835,M,English,0,,CP,NONIDENTICAL,Orthogonal,Training,1,1,1,1,"""one is easy""",0,1
one-one_165,3.947980835,M,English,0,,CP,NONIDENTICAL,Orthogonal,Training,2,2,1,1,"""that makes 4"" after exp. pointed to all fish",0,1
one-one_165,3.947980835,M,English,0,,CP,NONIDENTICAL,Orthogonal,1,4,4,1,1,"""4""",0,1
one-one_165,3.947980835,M,English,0,,CP,NONIDENTICAL,Orthogonal,2,3,3,1,1,"""3""",0,1
one-one_165,3.947980835,M,English,0,,CP,NONIDENTICAL,Orthogonal,3,8,9,0,0,,,
one-one_165,3.947980835,M,English,0,,CP,NONIDENTICAL,Orthogonal,4,10,9,0,0,,,
one-one_165,3.947980835,M,English,0,,CP,NONIDENTICAL,Orthogonal,5,6,6,1,0,,,
one-one_165,3.947980835,M,English,0,,CP,NONIDENTICAL,How Many,NA,10 - Score,3,NA,NA,counted with eyes,,
one-one_165,3.947980835,M,English,0,,CP,NONIDENTICAL,How Many,NA,10 - Num_counted_to,10,1,NA,counted with eyes,,
one-one_165,3.947980835,M,English,0,,CP,NONIDENTICAL,How Many,NA,10 - Answer_how_many,10,1,NA,counted with eyes,,
one-one_165,3.947980835,M,English,0,,CP,NONIDENTICAL,How Many,NA,10 - Num_objects_correctly_counted,10,NA,NA,counted with eyes,,
one-one_165,3.947980835,M,English,0,,CP,NONIDENTICAL,How Many,NA,8 - Score,3,NA,NA,counted with eyes,,
one-one_165,3.947980835,M,English,0,,CP,NONIDENTICAL,How Many,NA,8 - Num_counted_to,8,1,NA,counted with eyes,,
one-one_165,3.947980835,M,English,0,,CP,NONIDENTICAL,How Many,NA,8 - Answer_how_many,8,0,NA,counted with eyes,,
one-one_165,3.947980835,M,English,0,,CP,NONIDENTICAL,How Many,NA,8 - Num_objects_correctly_counted,8,NA,NA,counted with eyes,,
one-one_165,3.947980835,M,English,0,,CP,NONIDENTICAL,Highest count,NA,Raw_string,10-Jan,NA,NA,,,
one-one_165,3.947980835,M,English,0,,CP,NONIDENTICAL,Highest count,NA,Highest_count,10,NA,NA,no recording of this,,
one-one_165,3.947980835,M,English,0,,CP,NONIDENTICAL,Give_N,1,3,3,1,,,,
one-one_165,3.947980835,M,English,0,,CP,NONIDENTICAL,Give_N,2,4,4,1,,,,
one-one_165,3.947980835,M,English,0,,CP,NONIDENTICAL,Give_N,3,5,5,1,,,,
one-one_165,3.947980835,M,English,0,,CP,NONIDENTICAL,Give_N,4,6,6,1,,,,
one-one_165,3.947980835,M,English,0,,CP,NONIDENTICAL,Give_N,5,6,6,1,,,,
one-one_165,3.947980835,M,English,0,,CP,NONIDENTICAL,Give_N,6,6,6,1,,,,
one-one_165,3.947980835,M,English,0,,CP,NONIDENTICAL,Give_N,7,NA,NA,NA,,,,
one-one_165,3.947980835,M,English,0,,CP,NONIDENTICAL,Give_N,8,NA,NA,NA,,,,
one-one_165,3.947980835,M,English,0,,CP,NONIDENTICAL,Give_N,9,NA,NA,NA,,,,
one-one_165,3.947980835,M,English,0,,CP,NONIDENTICAL,Give_N,10,NA,NA,NA,,,,
one-one_165,3.947980835,M,English,0,,CP,NONIDENTICAL,Give_N,11,NA,NA,NA,,,,
one-one_165,3.947980835,M,English,0,,CP,NONIDENTICAL,Give_N,12,NA,NA,NA,,,,
one-one_165,3.947980835,M,English,0,,CP,NONIDENTICAL,Give_N,13,NA,NA,NA,,,,
one-one_165,3.947980835,M,English,0,,CP,NONIDENTICAL,Give_N,14,NA,NA,NA,,,,
one-one_165,3.947980835,M,English,0,,CP,NONIDENTICAL,Give_N,15,NA,NA,NA,,,,
one-one_166,3.696098563,M,English,0,,CP,NONIDENTICAL,Parallel,Training,1,11,0,0,gave feedback to show correct match,0,0
one-one_166,3.696098563,M,English,0,,CP,NONIDENTICAL,Parallel,Training,2,2,1,0,,,
one-one_166,3.696098563,M,English,0,,CP,NONIDENTICAL,Parallel,1,3,3,1,0,,,
one-one_166,3.696098563,M,English,0,,CP,NONIDENTICAL,Parallel,2,4,6,0,0,,,
one-one_166,3.696098563,M,English,0,,CP,NONIDENTICAL,Parallel,3,10,11,0,0,,,
one-one_166,3.696098563,M,English,0,,CP,NONIDENTICAL,Parallel,4,8,9,0,0,,,
one-one_166,3.696098563,M,English,0,,CP,NONIDENTICAL,Parallel,5,6,9,0,0,,,
one-one_166,3.696098563,M,English,0,,CP,NONIDENTICAL,Orthogonal,Training,1,1,1,0,,,
one-one_166,3.696098563,M,English,0,,CP,NONIDENTICAL,Orthogonal,Training,2,2,1,0,,,
one-one_166,3.696098563,M,English,0,,CP,NONIDENTICAL,Orthogonal,1,4,4,1,0,exp. switched boards,0,0
one-one_166,3.696098563,M,English,0,,CP,NONIDENTICAL,Orthogonal,2,3,3,1,0,exp. switched boards,0,0
one-one_166,3.696098563,M,English,0,,CP,NONIDENTICAL,Orthogonal,3,8,11,0,0,,,
one-one_166,3.696098563,M,English,0,,CP,NONIDENTICAL,Orthogonal,4,10,13,0,0,,,
one-one_166,3.696098563,M,English,0,,CP,NONIDENTICAL,Orthogonal,5,6,9,0,0,,,
one-one_166,3.696098563,M,English,0,,CP,NONIDENTICAL,How Many,NA,10 - Score,3,NA,NA,,,
one-one_166,3.696098563,M,English,0,,CP,NONIDENTICAL,How Many,NA,10 - Num_counted_to,10,1,NA,,,
one-one_166,3.696098563,M,English,0,,CP,NONIDENTICAL,How Many,NA,10 - Answer_how_many,10,1,NA,,,
one-one_166,3.696098563,M,English,0,,CP,NONIDENTICAL,How Many,NA,10 - Num_objects_correctly_counted,10,NA,NA,,,
one-one_166,3.696098563,M,English,0,,CP,NONIDENTICAL,How Many,NA,8 - Score,3,NA,NA,,,
one-one_166,3.696098563,M,English,0,,CP,NONIDENTICAL,How Many,NA,8 - Num_counted_to,8,1,NA,,,
one-one_166,3.696098563,M,English,0,,CP,NONIDENTICAL,How Many,NA,8 - Answer_how_many,8,0,NA,,,
one-one_166,3.696098563,M,English,0,,CP,NONIDENTICAL,How Many,NA,8 - Num_objects_correctly_counted,8,NA,NA,,,
one-one_166,3.696098563,M,English,0,,CP,NONIDENTICAL,Highest count,NA,Raw_string,"1-59, 30-40",NA,NA,,,
one-one_166,3.696098563,M,English,0,,CP,NONIDENTICAL,Highest count,NA,Highest_count,59,NA,NA,,,
one-one_166,3.696098563,M,English,0,,CP,NONIDENTICAL,Give_N,1,3,3,1,,,,
one-one_166,3.696098563,M,English,0,,CP,NONIDENTICAL,Give_N,2,4,4,1,1,,,
one-one_166,3.696098563,M,English,0,,CP,NONIDENTICAL,Give_N,3,5,5,1,1,,,
one-one_166,3.696098563,M,English,0,,CP,NONIDENTICAL,Give_N,4,6,6,1,1,,,
one-one_166,3.696098563,M,English,0,,CP,NONIDENTICAL,Give_N,5,6,6,1,1,,,
one-one_166,3.696098563,M,English,0,,CP,NONIDENTICAL,Give_N,6,6,6,1,1,,,
one-one_166,3.696098563,M,English,0,,CP,NONIDENTICAL,Give_N,7,NA,NA,NA,,,,
one-one_166,3.696098563,M,English,0,,CP,NONIDENTICAL,Give_N,8,NA,NA,NA,,,,
one-one_166,3.696098563,M,English,0,,CP,NONIDENTICAL,Give_N,9,NA,NA,NA,,,,
one-one_166,3.696098563,M,English,0,,CP,NONIDENTICAL,Give_N,10,NA,NA,NA,,,,
one-one_166,3.696098563,M,English,0,,CP,NONIDENTICAL,Give_N,11,NA,NA,NA,,,,
one-one_166,3.696098563,M,English,0,,CP,NONIDENTICAL,Give_N,12,NA,NA,NA,,,,
one-one_166,3.696098563,M,English,0,,CP,NONIDENTICAL,Give_N,13,NA,NA,NA,,,,
one-one_166,3.696098563,M,English,0,,CP,NONIDENTICAL,Give_N,14,NA,NA,NA,,,,
one-one_166,3.696098563,M,English,0,,CP,NONIDENTICAL,Give_N,15,NA,NA,NA,,,,
one-one_167,6.182067077,F,English,1,Too old,CP,NONIDENTICAL,Parallel,Training,1,1,1,0,,,
one-one_167,6.182067077,F,English,1,Too old,CP,NONIDENTICAL,Parallel,Training,2,2,1,0,,,
one-one_167,6.182067077,F,English,1,Too old,CP,NONIDENTICAL,Parallel,1,3,3,1,0,,,
one-one_167,6.182067077,F,English,1,Too old,CP,NONIDENTICAL,Parallel,2,4,4,1,1,counted after placed,1,0
one-one_167,6.182067077,F,English,1,Too old,CP,NONIDENTICAL,Parallel,3,10,10,1,0,exp. switched with 6 board,0,0
one-one_167,6.182067077,F,English,1,Too old,CP,NONIDENTICAL,Parallel,4,8,8,1,0,,,
one-one_167,6.182067077,F,English,1,Too old,CP,NONIDENTICAL,Parallel,5,6,6,1,1,"exp. switched with 10 board, counted after placed",1,0
one-one_167,6.182067077,F,English,1,Too old,CP,NONIDENTICAL,Orthogonal,Training,1,1,1,0,,,
one-one_167,6.182067077,F,English,1,Too old,CP,NONIDENTICAL,Orthogonal,Training,2,2,1,0,lined up vertically,0,0
one-one_167,6.182067077,F,English,1,Too old,CP,NONIDENTICAL,Orthogonal,1,4,4,1,0,,,
one-one_167,6.182067077,F,English,1,Too old,CP,NONIDENTICAL,Orthogonal,2,3,3,1,0,,,
one-one_167,6.182067077,F,English,1,Too old,CP,NONIDENTICAL,Orthogonal,3,8,9,0,0,,,
one-one_167,6.182067077,F,English,1,Too old,CP,NONIDENTICAL,Orthogonal,4,10,15,0,0,,,
one-one_167,6.182067077,F,English,1,Too old,CP,NONIDENTICAL,Orthogonal,5,6,6,1,0,,,
one-one_167,6.182067077,F,English,1,Too old,CP,NONIDENTICAL,How Many,NA,10 - Score,3,NA,NA,counted silently by 2s,,
one-one_167,6.182067077,F,English,1,Too old,CP,NONIDENTICAL,How Many,NA,10 - Num_counted_to,10,1,NA,counted silently by 2s,,
one-one_167,6.182067077,F,English,1,Too old,CP,NONIDENTICAL,How Many,NA,10 - Answer_how_many,10,1,NA,counted silently by 2s,,
